web-scraper-order,web-scraper-start-url,player-link,player-link-href,player-stats-link,player-stats-link-href,service-record,return-record,last-name,rank,age,turned-pro,weight,height
"1613278963-85","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Denis Kudla","https://www.atptour.com/en/players/denis-kudla/kb09/overview","Player Stats","https://www.atptour.com/en/players/denis-kudla/kb09/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""880""},{""service-record"":""Double Faults""},{""service-record"":""526""},{""service-record"":""1st Serve""},{""service-record"":""58%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""1,158""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""1,912""},{""service-record"":""Service Games Won""},{""service-record"":""75%""},{""service-record"":""Total Service Points Won""},{""service-record"":""62%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""904""},{""return-record"":""Break Points Converted""},{""return-record"":""40%""},{""return-record"":""Return Games Played""},{""return-record"":""1,920""},{""return-record"":""Return Games Won""},{""return-record"":""19%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Kudla","Singles
                                Ranking


                            
                        
                        
116                        
                    
                        
                            
                                
                            
                            USA","28                                        
                                            
                                                (1992.08.17)","2010","175","5'11"""
"1613278981-89","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Hugo Dellien","https://www.atptour.com/en/players/hugo-dellien/da31/overview","Player Stats","https://www.atptour.com/en/players/hugo-dellien/da31/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""73""},{""service-record"":""Double Faults""},{""service-record"":""67""},{""service-record"":""1st Serve""},{""service-record"":""73%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""62%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""47%""},{""service-record"":""Break Points Faced""},{""service-record"":""345""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""435""},{""service-record"":""Service Games Won""},{""service-record"":""66%""},{""service-record"":""Total Service Points Won""},{""service-record"":""58%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""31%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""52%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""286""},{""return-record"":""Break Points Converted""},{""return-record"":""36%""},{""return-record"":""Return Games Played""},{""return-record"":""433""},{""return-record"":""Return Games Won""},{""return-record"":""24%""},{""return-record"":""Return Points Won""},{""return-record"":""39%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Dellien","Singles
                                Ranking


                            
                        
                        
112                        
                    
                        
                            
                                
                            
                            BOL","27                                        
                                            
                                                (1993.06.16)","2009","165","5'11"""
"1613278954-83","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Taro Daniel","https://www.atptour.com/en/players/taro-daniel/da81/overview","Player Stats","https://www.atptour.com/en/players/taro-daniel/da81/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""404""},{""service-record"":""Double Faults""},{""service-record"":""338""},{""service-record"":""1st Serve""},{""service-record"":""63%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""66%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""1,001""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""1,385""},{""service-record"":""Service Games Won""},{""service-record"":""71%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""767""},{""return-record"":""Break Points Converted""},{""return-record"":""39%""},{""return-record"":""Return Games Played""},{""return-record"":""1,399""},{""return-record"":""Return Games Won""},{""return-record"":""21%""},{""return-record"":""Return Points Won""},{""return-record"":""36%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Daniel","Singles
                                Ranking


                            
                        
                        
118                        
                    
                        
                            
                                
                            
                            JPN","28                                        
                                            
                                                (1993.01.27)","2010","176","6'3"""
"1613278665-20","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Mario Vilella Martinez","https://www.atptour.com/en/players/mario-vilella-martinez/v824/overview","Player Stats","https://www.atptour.com/en/players/mario-vilella-martinez/v824/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""33""},{""service-record"":""Double Faults""},{""service-record"":""21""},{""service-record"":""1st Serve""},{""service-record"":""55%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""75%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""57%""},{""service-record"":""Break Points Faced""},{""service-record"":""28""},{""service-record"":""Break Points Saved""},{""service-record"":""79%""},{""service-record"":""Service Games Played""},{""service-record"":""52""},{""service-record"":""Service Games Won""},{""service-record"":""88%""},{""service-record"":""Total Service Points Won""},{""service-record"":""67%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""24%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""43%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""26""},{""return-record"":""Break Points Converted""},{""return-record"":""23%""},{""return-record"":""Return Games Played""},{""return-record"":""52""},{""return-record"":""Return Games Won""},{""return-record"":""12%""},{""return-record"":""Return Points Won""},{""return-record"":""32%""},{""return-record"":""Total Points Won""},{""return-record"":""50%""}]","Vilella Martinez","Singles
                                Ranking


                            
                        
                        
181                        
                    
                        
                            
                                
                            
                            ESP","25                                        
                                            
                                                (1995.07.03)","","163","5'10"""
"1613278615-9","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Mackenzie McDonald","https://www.atptour.com/en/players/mackenzie-mcdonald/mk66/overview","Player Stats","https://www.atptour.com/en/players/mackenzie-mcdonald/mk66/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""290""},{""service-record"":""Double Faults""},{""service-record"":""186""},{""service-record"":""1st Serve""},{""service-record"":""63%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""504""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""846""},{""service-record"":""Service Games Won""},{""service-record"":""76%""},{""service-record"":""Total Service Points Won""},{""service-record"":""62%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""26%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""393""},{""return-record"":""Break Points Converted""},{""return-record"":""40%""},{""return-record"":""Return Games Played""},{""return-record"":""862""},{""return-record"":""Return Games Won""},{""return-record"":""18%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","McDonald","Singles
                                Ranking


                            
                        
                        
192                        
                    
                        
                            
                                
                            
                            USA","25                                        
                                            
                                                (1995.04.16)","2016","160","5'10"""
"1613278949-82","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Antoine Hoang","https://www.atptour.com/en/players/antoine-hoang/ha71/overview","Player Stats","https://www.atptour.com/en/players/antoine-hoang/ha71/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""42""},{""service-record"":""Double Faults""},{""service-record"":""75""},{""service-record"":""1st Serve""},{""service-record"":""66%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""64%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""48%""},{""service-record"":""Break Points Faced""},{""service-record"":""135""},{""service-record"":""Break Points Saved""},{""service-record"":""53%""},{""service-record"":""Service Games Played""},{""service-record"":""210""},{""service-record"":""Service Games Won""},{""service-record"":""70%""},{""service-record"":""Total Service Points Won""},{""service-record"":""58%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""105""},{""return-record"":""Break Points Converted""},{""return-record"":""42%""},{""return-record"":""Return Games Played""},{""return-record"":""207""},{""return-record"":""Return Games Won""},{""return-record"":""21%""},{""return-record"":""Return Points Won""},{""return-record"":""36%""},{""return-record"":""Total Points Won""},{""return-record"":""47%""}]","Hoang","Singles
                                Ranking


                            
                        
                        
119                        
                    
                        
                            
                                
                            
                            FRA","25                                        
                                            
                                                (1995.11.04)","2016","168","6'0"""
"1613278815-53","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Marc-Andrea Huesler","https://www.atptour.com/en/players/marc-andrea-huesler/hh06/overview","Player Stats","https://www.atptour.com/en/players/marc-andrea-huesler/hh06/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""81""},{""service-record"":""Double Faults""},{""service-record"":""31""},{""service-record"":""1st Serve""},{""service-record"":""58%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""74%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""53%""},{""service-record"":""Break Points Faced""},{""service-record"":""58""},{""service-record"":""Break Points Saved""},{""service-record"":""69%""},{""service-record"":""Service Games Played""},{""service-record"":""107""},{""service-record"":""Service Games Won""},{""service-record"":""83%""},{""service-record"":""Total Service Points Won""},{""service-record"":""65%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""24%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""60""},{""return-record"":""Break Points Converted""},{""return-record"":""32%""},{""return-record"":""Return Games Played""},{""return-record"":""108""},{""return-record"":""Return Games Won""},{""return-record"":""18%""},{""return-record"":""Return Points Won""},{""return-record"":""36%""},{""return-record"":""Total Points Won""},{""return-record"":""50%""}]","Huesler","Singles
                                Ranking


                            
                        
                        
148                        
                    
                        
                            
                                
                            
                            SUI","24                                        
                                            
                                                (1996.06.24)","2016","189","6'5"""
"1613278592-4","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Robin Haase","https://www.atptour.com/en/players/robin-haase/h756/overview","Player Stats","https://www.atptour.com/en/players/robin-haase/h756/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""2,938""},{""service-record"":""Double Faults""},{""service-record"":""1,260""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""72%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""3,207""},{""service-record"":""Break Points Saved""},{""service-record"":""60%""},{""service-record"":""Service Games Played""},{""service-record"":""5,703""},{""service-record"":""Service Games Won""},{""service-record"":""78%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""28%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""2,991""},{""return-record"":""Break Points Converted""},{""return-record"":""39%""},{""return-record"":""Return Games Played""},{""return-record"":""5,733""},{""return-record"":""Return Games Won""},{""return-record"":""21%""},{""return-record"":""Return Points Won""},{""return-record"":""36%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Haase","Singles
                                Ranking


                            
                        
                        
197                        
                    
                        
                            
                                
                            
                            NED","33                                        
                                            
                                                (1987.04.06)","2005","170","6'3"""
"1613278692-26","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Yannick Maden","https://www.atptour.com/en/players/yannick-maden/mh16/overview","Player Stats","https://www.atptour.com/en/players/yannick-maden/mh16/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""59""},{""service-record"":""Double Faults""},{""service-record"":""42""},{""service-record"":""1st Serve""},{""service-record"":""64%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""63%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""51%""},{""service-record"":""Break Points Faced""},{""service-record"":""227""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""333""},{""service-record"":""Service Games Won""},{""service-record"":""72%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""30%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""193""},{""return-record"":""Break Points Converted""},{""return-record"":""41%""},{""return-record"":""Return Games Played""},{""return-record"":""337""},{""return-record"":""Return Games Won""},{""return-record"":""23%""},{""return-record"":""Return Points Won""},{""return-record"":""38%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Maden","Singles
                                Ranking


                            
                        
                        
175                        
                    
                        
                            
                                
                            
                            GER","31                                        
                                            
                                                (1989.10.28)","2013","155","6'1"""
"1613278945-81","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Damir Dzumhur","https://www.atptour.com/en/players/damir-dzumhur/d923/overview","Player Stats","https://www.atptour.com/en/players/damir-dzumhur/d923/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""558""},{""service-record"":""Double Faults""},{""service-record"":""613""},{""service-record"":""1st Serve""},{""service-record"":""64%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""65%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""1,760""},{""service-record"":""Break Points Saved""},{""service-record"":""57%""},{""service-record"":""Service Games Played""},{""service-record"":""2,609""},{""service-record"":""Service Games Won""},{""service-record"":""71%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""31%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""1,640""},{""return-record"":""Break Points Converted""},{""return-record"":""43%""},{""return-record"":""Return Games Played""},{""return-record"":""2,654""},{""return-record"":""Return Games Won""},{""return-record"":""26%""},{""return-record"":""Return Points Won""},{""return-record"":""39%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Dzumhur","Singles
                                Ranking


                            
                        
                        
120                        
                    
                        
                            
                                
                            
                            BIH","28                                        
                                            
                                                (1992.05.20)","2011","150","5'9"""
"1613279008-95","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Yasutaka Uchiyama","https://www.atptour.com/en/players/yasutaka-uchiyama/u134/overview","Player Stats","https://www.atptour.com/en/players/yasutaka-uchiyama/u134/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""152""},{""service-record"":""Double Faults""},{""service-record"":""45""},{""service-record"":""1st Serve""},{""service-record"":""61%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""73%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""47%""},{""service-record"":""Break Points Faced""},{""service-record"":""125""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""241""},{""service-record"":""Service Games Won""},{""service-record"":""78%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""25%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""121""},{""return-record"":""Break Points Converted""},{""return-record"":""30%""},{""return-record"":""Return Games Played""},{""return-record"":""245""},{""return-record"":""Return Games Won""},{""return-record"":""15%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Uchiyama","Singles
                                Ranking


                            
                        
                        
106                        
                    
                        
                            
                                
                            
                            JPN","28                                        
                                            
                                                (1992.08.05)","2011","172","6'0"""
"1613278976-88","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Alexei Popyrin","https://www.atptour.com/en/players/alexei-popyrin/p09z/overview","Player Stats","https://www.atptour.com/en/players/alexei-popyrin/p09z/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""390""},{""service-record"":""Double Faults""},{""service-record"":""197""},{""service-record"":""1st Serve""},{""service-record"":""61%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""73%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""340""},{""service-record"":""Break Points Saved""},{""service-record"":""65%""},{""service-record"":""Service Games Played""},{""service-record"":""600""},{""service-record"":""Service Games Won""},{""service-record"":""80%""},{""service-record"":""Total Service Points Won""},{""service-record"":""64%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""25%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""43%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""255""},{""return-record"":""Break Points Converted""},{""return-record"":""32%""},{""return-record"":""Return Games Played""},{""return-record"":""604""},{""return-record"":""Return Games Won""},{""return-record"":""14%""},{""return-record"":""Return Points Won""},{""return-record"":""32%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Popyrin","Singles
                                Ranking


                            
                        
                        
113                        
                    
                        
                            
                                
                            
                            AUS","21                                        
                                            
                                                (1999.08.05)","2017","172","6'5"""
"1613278751-39","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Juan Pablo Varillas","https://www.atptour.com/en/players/juan-pablo-varillas/v836/overview","Player Stats","https://www.atptour.com/en/players/juan-pablo-varillas/v836/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""3""},{""service-record"":""Double Faults""},{""service-record"":""0""},{""service-record"":""1st Serve""},{""service-record"":""56%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""54%""},{""service-record"":""Break Points Faced""},{""service-record"":""9""},{""service-record"":""Break Points Saved""},{""service-record"":""56%""},{""service-record"":""Service Games Played""},{""service-record"":""19""},{""service-record"":""Service Games Won""},{""service-record"":""79%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""34%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""36%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""8""},{""return-record"":""Break Points Converted""},{""return-record"":""63%""},{""return-record"":""Return Games Played""},{""return-record"":""19""},{""return-record"":""Return Games Won""},{""return-record"":""26%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Varillas","Singles
                                Ranking


                            
                        
                        
162                        
                    
                        
                            
                                
                            
                            PER","25                                        
                                            
                                                (1995.10.06)","","169","6'0"""
"1613278606-7","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Tatsuma Ito","https://www.atptour.com/en/players/tatsuma-ito/i230/overview","Player Stats","https://www.atptour.com/en/players/tatsuma-ito/i230/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""358""},{""service-record"":""Double Faults""},{""service-record"":""286""},{""service-record"":""1st Serve""},{""service-record"":""58%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""648""},{""service-record"":""Break Points Saved""},{""service-record"":""54%""},{""service-record"":""Service Games Played""},{""service-record"":""1,061""},{""service-record"":""Service Games Won""},{""service-record"":""72%""},{""service-record"":""Total Service Points Won""},{""service-record"":""60%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""26%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""518""},{""return-record"":""Break Points Converted""},{""return-record"":""36%""},{""return-record"":""Return Games Played""},{""return-record"":""1,081""},{""return-record"":""Return Games Won""},{""return-record"":""17%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Ito","Singles
                                Ranking


                            
                        
                        
194                        
                    
                        
                            
                                
                            
                            JPN","32                                        
                                            
                                                (1988.05.18)","2006","165","5'11"""
"1613278931-78","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Evgeny Donskoy","https://www.atptour.com/en/players/evgeny-donskoy/d864/overview","Player Stats","https://www.atptour.com/en/players/evgeny-donskoy/d864/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""781""},{""service-record"":""Double Faults""},{""service-record"":""368""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""1,163""},{""service-record"":""Break Points Saved""},{""service-record"":""62%""},{""service-record"":""Service Games Played""},{""service-record"":""1,908""},{""service-record"":""Service Games Won""},{""service-record"":""77%""},{""service-record"":""Total Service Points Won""},{""service-record"":""62%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""26%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""46%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""856""},{""return-record"":""Break Points Converted""},{""return-record"":""35%""},{""return-record"":""Return Games Played""},{""return-record"":""1,934""},{""return-record"":""Return Games Won""},{""return-record"":""15%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Donskoy","Singles
                                Ranking


                            
                        
                        
123                        
                    
                        
                            
                                
                            
                            RUS","30                                        
                                            
                                                (1990.05.09)","2007","165","6'1"""
"1613278774-44","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Lorenzo Giustino","https://www.atptour.com/en/players/lorenzo-giustino/ga79/overview","Player Stats","https://www.atptour.com/en/players/lorenzo-giustino/ga79/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""11""},{""service-record"":""Double Faults""},{""service-record"":""20""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""58%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""45%""},{""service-record"":""Break Points Faced""},{""service-record"":""72""},{""service-record"":""Break Points Saved""},{""service-record"":""44%""},{""service-record"":""Service Games Played""},{""service-record"":""88""},{""service-record"":""Service Games Won""},{""service-record"":""55%""},{""service-record"":""Total Service Points Won""},{""service-record"":""53%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""28%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""38%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""29""},{""return-record"":""Break Points Converted""},{""return-record"":""45%""},{""return-record"":""Return Games Played""},{""return-record"":""86""},{""return-record"":""Return Games Won""},{""return-record"":""15%""},{""return-record"":""Return Points Won""},{""return-record"":""31%""},{""return-record"":""Total Points Won""},{""return-record"":""43%""}]","Giustino","Singles
                                Ranking


                            
                        
                        
157                        
                    
                        
                            
                                
                            
                            ITA","29                                        
                                            
                                                (1991.09.10)","2007","182","5'11"""
"1613278999-93","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Andreas Seppi","https://www.atptour.com/en/players/andreas-seppi/sa93/overview","Player Stats","https://www.atptour.com/en/players/andreas-seppi/sa93/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""3,636""},{""service-record"":""Double Faults""},{""service-record"":""2,048""},{""service-record"":""1st Serve""},{""service-record"":""58%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""5,475""},{""service-record"":""Break Points Saved""},{""service-record"":""60%""},{""service-record"":""Service Games Played""},{""service-record"":""9,269""},{""service-record"":""Service Games Won""},{""service-record"":""76%""},{""service-record"":""Total Service Points Won""},{""service-record"":""62%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""29%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""5,309""},{""return-record"":""Break Points Converted""},{""return-record"":""40%""},{""return-record"":""Return Games Played""},{""return-record"":""9,368""},{""return-record"":""Return Games Won""},{""return-record"":""23%""},{""return-record"":""Return Points Won""},{""return-record"":""38%""},{""return-record"":""Total Points Won""},{""return-record"":""50%""}]","Seppi","Singles
                                Ranking


                            
                        
                        
108                        
                    
                        
                            
                                
                            
                            ITA","36                                        
                                            
                                                (1984.02.21)","2002","172","6'3"""
